lat,lon,sst
-18.0,188.0,28.44
-17.5,188.0,28.3
-17.0,188.0,28.15
-16.5,188.0,28.44
-16.0,188.0,28.15
-15.5,188.0,27.86
-15.0,188.0,28.44
-14.5,188.0,28.15
-14.0,188.0,28.15
-13.5,188.0,28.44
-13.0,188.0,28.3
-12.5,188.0,28.15
-12.0,188.0,28.3
-11.5,188.0,28.59
-11.0,188.0,28.44
-10.5,188.0,28.59
-10.0,188.0,28.74
-9.5,188.0,28.88
-9.0,188.0,29.03
-8.5,188.0,28.88
-8.0,188.0,29.32
-7.5,188.0,29.03
-6.5,188.0,29.32
-5.5,188.0,29.17
-5.0,188.0,29.17
-4.5,188.0,29.17
-4.0,188.0,29.17
-3.5,188.0,29.03
-3.0,188.0,29.03
-2.5,188.0,29.03
-2.0,188.0,29.03
-1.5,188.0,29.03
-1.0,188.0,29.03
-0.5,188.0,29.03
0.0,188.0,29.17
0.5,188.0,29.32
1.0,188.0,29.46
2.0,188.0,29.61
2.5,188.0,29.76
3.0,188.0,29.76
3.5,188.0,29.9
4.0,188.0,29.9
4.5,188.0,30.05
5.0,188.0,30.05
5.5,188.0,30.05
6.5,188.0,29.9
7.0,188.0,29.9
7.5,188.0,29.76
8.5,188.0,29.32
9.0,188.0,29.17
9.5,188.0,29.03
10.0,188.0,29.03
10.5,188.0,29.03
11.0,188.0,28.88
11.5,188.0,28.74
12.0,188.0,28.59
12.5,188.0,28.44
13.0,188.0,28.15
14.0,188.0,28.01
14.5,188.0,27.72
15.5,188.0,26.99
16.0,188.0,26.84
17.0,188.0,25.97
17.5,188.0,25.53
18.0,188.0,25.39
18.5,188.0,24.95
19.0,188.0,24.37
19.5,188.0,24.22
20.0,188.0,23.64
-20.0,188.5,28.01
-19.5,188.5,28.15
-19.0,188.5,28.15
-18.5,188.5,28.3
-18.0,188.5,28.15
-17.5,188.5,28.15
-17.0,188.5,28.3
-16.5,188.5,28.01
-16.0,188.5,28.01
-15.5,188.5,27.86
-15.0,188.5,28.01
-14.5,188.5,28.15
-14.0,188.5,28.01
-13.5,188.5,28.44
-13.0,188.5,28.3
-12.5,188.5,28.15
-12.0,188.5,28.15
-11.5,188.5,28.74
-11.0,188.5,28.44
-10.5,188.5,28.88
-10.0,188.5,28.88
-9.5,188.5,29.03
-9.0,188.5,28.88
-8.5,188.5,29.03
-8.0,188.5,29.03
-7.0,188.5,29.03
-6.0,188.5,29.32
-5.5,188.5,29.17
-5.0,188.5,29.17
-4.5,188.5,29.17
-4.0,188.5,29.32
-3.5,188.5,29.32
-3.0,188.5,29.03
-2.0,188.5,29.03
-1.5,188.5,29.03
-0.5,188.5,29.17
0.5,188.5,29.32
1.5,188.5,29.61
2.0,188.5,29.61
2.5,188.5,29.76
3.0,188.5,29.76
3.5,188.5,29.9
4.5,188.5,30.05
5.0,188.5,30.05
5.5,188.5,30.05
9.0,188.5,29.32
9.5,188.5,29.03
10.0,188.5,28.88
10.5,188.5,28.88
11.0,188.5,28.74
11.5,188.5,28.74
12.0,188.5,28.59
12.5,188.5,28.3
13.0,188.5,28.15
13.5,188.5,28.01
14.0,188.5,27.72
14.5,188.5,27.72
15.5,188.5,27.13
16.0,188.5,27.43
16.5,188.5,26.26
17.0,188.5,25.97
17.5,188.5,26.11
18.0,188.5,25.53
18.5,188.5,25.09
19.0,188.5,24.51
19.5,188.5,24.37
20.0,188.5,23.78
-20.0,189.0,28.01
-19.5,189.0,28.15
-19.0,189.0,28.15
-18.5,189.0,28.15
-18.0,189.0,28.15
-17.5,189.0,28.3
-17.0,189.0,28.15
-16.5,189.0,28.3
-16.0,189.0,28.15
-15.5,189.0,28.15
-15.0,189.0,28.15
-14.5,189.0,28.01
-14.0,189.0,28.01
-13.5,189.0,28.15
-13.0,189.0,28.3
-12.5,189.0,28.3
-12.0,189.0,28.3
-11.5,189.0,28.44
-11.0,189.0,28.88
-10.5,189.0,28.59
-10.0,189.0,28.59
-9.5,189.0,28.74
-9.0,189.0,28.88
-8.5,189.0,29.17
-8.0,189.0,28.88
-7.5,189.0,29.32
-6.5,189.0,29.32
-5.5,189.0,29.17
-5.0,189.0,29.17
-4.0,189.0,29.32
-3.5,189.0,29.03
-3.0,189.0,29.17
-2.0,189.0,29.03
0.5,189.0,29.32
1.5,189.0,29.61
3.5,189.0,29.9
4.0,189.0,29.9
4.5,189.0,30.05
5.0,189.0,30.05
6.0,189.0,30.05
6.5,189.0,29.9
7.5,189.0,29.76
8.0,189.0,29.46
8.5,189.0,29.32
9.5,189.0,29.03
10.0,189.0,28.88
10.5,189.0,28.74
11.0,189.0,28.74
11.5,189.0,28.59
12.0,189.0,28.59
12.5,189.0,28.3
13.0,189.0,28.15
13.5,189.0,28.01
14.5,189.0,27.57
15.0,189.0,27.43
15.5,189.0,27.13
16.0,189.0,26.84
16.5,189.0,26.26
17.0,189.0,26.26
17.5,189.0,26.11
18.0,189.0,25.39
18.5,189.0,25.24
19.0,189.0,24.66
19.5,189.0,24.37
20.0,189.0,23.93
-20.0,189.5,28.01
-19.5,189.5,28.01
-19.0,189.5,28.15
-18.5,189.5,28.3
-18.0,189.5,28.15
-17.5,189.5,28.3
-17.0,189.5,28.01
-16.5,189.5,28.01
-16.0,189.5,28.15
-15.5,189.5,28.01
-15.0,189.5,28.15
-14.5,189.5,28.3
-14.0,189.5,28.15
-13.5,189.5,28.01
-13.0,189.5,28.15
-12.5,189.5,28.3
-12.0,189.5,28.44
-11.5,189.5,28.44
-11.0,189.5,28.59
-10.5,189.5,29.03
-10.0,189.5,28.88
-9.5,189.5,28.74
-9.0,189.5,28.88
-8.5,189.5,29.17
-8.0,189.5,29.03
-5.5,189.5,29.17
-5.0,189.5,29.17
-4.0,189.5,29.03
-3.5,189.5,29.03
-2.5,189.5,29.03
0.5,189.5,29.32
1.0,189.5,29.46
1.5,189.5,29.61
2.0,189.5,29.61
2.5,189.5,29.76
3.5,189.5,30.05
4.0,189.5,30.05
5.0,189.5,30.05
6.0,189.5,29.9
8.0,189.5,29.46
8.5,189.5,29.32
9.5,189.5,29.03
10.5,189.5,28.74
11.0,189.5,28.74
11.5,189.5,28.59
12.0,189.5,28.44
13.5,189.5,28.01
14.5,189.5,27.57
15.0,189.5,27.28
15.5,189.5,27.13
16.0,189.5,26.84
16.5,189.5,26.7
17.0,189.5,26.26
17.5,189.5,26.11
18.0,189.5,25.68
18.5,189.5,25.53
19.0,189.5,24.8
19.5,189.5,24.37
20.0,189.5,24.07
-20.0,190.0,28.01
-19.5,190.0,28.01
-19.0,190.0,28.15
-18.5,190.0,28.15
-18.0,190.0,28.15
-17.5,190.0,28.01
-17.0,190.0,28.01
-16.5,190.0,27.86
-16.0,190.0,28.15
-15.5,190.0,28.01
-15.0,190.0,28.01
-14.5,190.0,28.15
-14.0,190.0,28.01
-13.5,190.0,28.15
-13.0,190.0,28.44
-12.5,190.0,28.59
-12.0,190.0,28.3
-11.5,190.0,28.59
-11.0,190.0,28.88
-10.5,190.0,29.03
-10.0,190.0,28.59
-9.5,190.0,28.74
-9.0,190.0,28.88
-8.5,190.0,28.88
-8.0,190.0,29.32
-7.5,190.0,29.17
-7.0,190.0,29.32
-6.5,190.0,29.17
-6.0,190.0,29.17
-5.5,190.0,29.17
-5.0,190.0,29.32
-4.0,190.0,29.03
-3.5,190.0,29.03
-3.0,190.0,29.03
-2.5,190.0,29.03
-2.0,190.0,28.88
-1.5,190.0,29.03
2.0,190.0,29.61
2.5,190.0,29.76
3.0,190.0,29.76
4.0,190.0,29.9
4.5,190.0,30.05
7.5,190.0,29.61
8.5,190.0,29.32
9.5,190.0,29.03
10.0,190.0,28.88
10.5,190.0,28.74
11.0,190.0,28.74
11.5,190.0,28.59
12.0,190.0,28.44
12.5,190.0,28.3
13.0,190.0,28.15
13.5,190.0,28.01
14.0,190.0,27.72
14.5,190.0,27.43
15.0,190.0,27.43
15.5,190.0,27.13
16.0,190.0,26.84
16.5,190.0,26.41
17.0,190.0,26.26
17.5,190.0,25.82
18.0,190.0,25.68
18.5,190.0,25.09
19.5,190.0,24.8
20.0,190.0,24.22
-20.0,190.5,28.01
-19.5,190.5,28.15
-19.0,190.5,28.15
-18.5,190.5,28.15
-18.0,190.5,28.01
-17.5,190.5,28.3
-17.0,190.5,27.86
-16.5,190.5,28.01
-16.0,190.5,28.3
-15.5,190.5,28.01
-15.0,190.5,28.01
-14.5,190.5,27.86
-14.0,190.5,27.86
-13.5,190.5,28.3
-13.0,190.5,28.15
-12.5,190.5,28.3
-12.0,190.5,28.44
-11.5,190.5,28.3
-11.0,190.5,28.59
-10.5,190.5,28.74
-10.0,190.5,28.59
-9.5,190.5,28.74
-9.0,190.5,28.88
-8.5,190.5,28.88
-8.0,190.5,28.88
-7.5,190.5,29.17
-7.0,190.5,29.32
-6.5,190.5,29.17
-6.0,190.5,29.17
-5.5,190.5,29.17
-5.0,190.5,29.03
-4.5,190.5,29.03
-4.0,190.5,29.03
-3.5,190.5,29.03
-3.0,190.5,29.03
-2.5,190.5,29.03
-2.0,190.5,29.17
-1.5,190.5,29.46
-1.0,190.5,29.17
0.0,190.5,29.61
0.5,190.5,29.32
2.0,190.5,29.61
2.5,190.5,29.76
3.0,190.5,29.76
3.5,190.5,30.05
4.0,190.5,29.9
7.5,190.5,29.61
8.0,190.5,29.32
9.5,190.5,29.03
10.5,190.5,28.74
11.5,190.5,28.59
12.0,190.5,28.44
12.5,190.5,28.3
13.0,190.5,28.15
13.5,190.5,27.86
14.0,190.5,27.72
14.5,190.5,27.43
15.0,190.5,27.13
15.5,190.5,27.13
16.0,190.5,26.84
16.5,190.5,26.41
17.0,190.5,26.11
17.5,190.5,25.97
18.0,190.5,25.53
18.5,190.5,25.24
19.0,190.5,25.24
19.5,190.5,24.95
20.0,190.5,24.37
-20.0,191.0,27.86
-19.5,191.0,28.01
-19.0,191.0,28.01
-18.5,191.0,28.01
-18.0,191.0,28.15
-17.5,191.0,27.86
-17.0,191.0,28.01
-16.5,191.0,28.01
-16.0,191.0,27.86
-15.5,191.0,28.15
-15.0,191.0,27.86
-14.5,191.0,28.15
-14.0,191.0,28.01
-13.5,191.0,27.86
-13.0,191.0,28.01
-12.5,191.0,28.44
-12.0,191.0,28.3
-11.5,191.0,28.3
-11.0,191.0,28.74
-10.5,191.0,28.74
-10.0,191.0,28.59
-9.5,191.0,28.88
-9.0,191.0,28.88
-8.5,191.0,28.88
-8.0,191.0,28.88
-7.5,191.0,29.03
-7.0,191.0,29.03
-6.5,191.0,29.17
-6.0,191.0,29.17
-5.5,191.0,29.17
-5.0,191.0,29.03
-4.5,191.0,29.03
-4.0,191.0,29.03
-3.5,191.0,29.03
-3.0,191.0,29.03
-2.5,191.0,29.03
-2.0,191.0,29.46
-1.5,191.0,29.46
0.0,191.0,29.17
0.5,191.0,29.32
1.0,191.0,29.61
1.5,191.0,29.76
2.0,191.0,29.61
2.5,191.0,29.76
3.0,191.0,29.76
3.5,191.0,29.9
4.0,191.0,29.9
4.5,191.0,29.9
5.5,191.0,29.9
6.5,191.0,29.76
10.5,191.0,28.74
11.5,191.0,28.44
12.0,191.0,28.44
12.5,191.0,28.3
13.0,191.0,28.01
13.5,191.0,27.86
14.0,191.0,27.57
14.5,191.0,27.28
15.0,191.0,27.13
15.5,191.0,27.13
16.0,191.0,26.84
16.5,191.0,26.41
17.0,191.0,26.26
17.5,191.0,26.41
18.0,191.0,25.82
18.5,191.0,25.24
19.0,191.0,25.24
19.5,191.0,24.51
20.0,191.0,24.8
-20.0,191.5,28.01
-19.5,191.5,28.01
-19.0,191.5,27.86
-18.5,191.5,28.01
-18.0,191.5,28.01
-17.5,191.5,28.01
-17.0,191.5,28.01
-16.5,191.5,27.86
-16.0,191.5,28.01
-15.5,191.5,28.01
-15.0,191.5,28.01
-14.5,191.5,28.15
-14.0,191.5,27.72
-13.5,191.5,28.01
-13.0,191.5,28.01
-12.5,191.5,28.15
-12.0,191.5,28.3
-11.5,191.5,28.44
-11.0,191.5,28.74
-10.5,191.5,28.74
-10.0,191.5,28.74
-9.5,191.5,28.74
-9.0,191.5,28.88
-8.5,191.5,28.88
-8.0,191.5,28.88
-7.5,191.5,29.03
-7.0,191.5,29.03
-6.0,191.5,29.17
-5.5,191.5,29.03
-4.5,191.5,29.03
-4.0,191.5,29.17
-3.5,191.5,29.17
-3.0,191.5,29.17
-2.5,191.5,29.03
-2.0,191.5,29.32
-1.5,191.5,29.32
-1.0,191.5,29.32
-0.5,191.5,29.32
0.0,191.5,29.46
0.5,191.5,29.32
1.0,191.5,29.46
1.5,191.5,29.76
2.0,191.5,29.76
2.5,191.5,29.76
3.0,191.5,29.76
3.5,191.5,29.9
4.0,191.5,29.9
4.5,191.5,29.9
5.0,191.5,29.9
6.5,191.5,29.76
7.0,191.5,29.61
7.5,191.5,29.46
10.0,191.5,28.88
10.5,191.5,28.74
11.0,191.5,28.59
11.5,191.5,28.44
12.0,191.5,28.3
12.5,191.5,28.15
13.0,191.5,28.01
13.5,191.5,27.72
14.0,191.5,27.57
14.5,191.5,27.43
15.0,191.5,27.57
15.5,191.5,26.84
16.0,191.5,26.7
16.5,191.5,26.41
17.0,191.5,26.26
17.5,191.5,26.11
18.0,191.5,25.82
18.5,191.5,25.39
19.0,191.5,24.95
19.5,191.5,24.8
-20.0,192.0,28.01
-19.5,192.0,28.01
-19.0,192.0,28.01
-18.5,192.0,28.01
-18.0,192.0,28.15
-17.5,192.0,28.15
-17.0,192.0,28.15
-16.5,192.0,28.01
-16.0,192.0,27.86
-15.5,192.0,28.15
-15.0,192.0,27.72
-14.5,192.0,28.01
-14.0,192.0,28.15
-13.5,192.0,28.01
-13.0,192.0,28.15
-12.5,192.0,28.15
-12.0,192.0,28.3
-11.5,192.0,28.59
-11.0,192.0,28.44
-10.5,192.0,28.59
-10.0,192.0,28.59
-9.5,192.0,28.74
-9.0,192.0,28.88
-8.5,192.0,29.03
-8.0,192.0,29.03
-7.5,192.0,29.03
-7.0,192.0,29.03
-6.5,192.0,29.03
-6.0,192.0,29.03
-5.5,192.0,29.03
-5.0,192.0,29.03
-4.5,192.0,29.17
-4.0,192.0,29.17
-3.5,192.0,29.46
-3.0,192.0,29.17
-2.5,192.0,29.32
-2.0,192.0,29.32
-1.5,192.0,29.32
-0.5,192.0,29.46
0.5,192.0,29.61
1.0,192.0,29.46
1.5,192.0,29.76
2.0,192.0,29.76
2.5,192.0,29.76
3.0,192.0,29.9
3.5,192.0,29.9
4.0,192.0,29.9
4.5,192.0,29.9
5.5,192.0,29.76
7.0,192.0,29.61
8.0,192.0,29.32
8.5,192.0,29.17
9.5,192.0,28.88
10.0,192.0,28.74
10.5,192.0,28.59
11.0,192.0,28.44
11.5,192.0,28.44
12.0,192.0,28.3
12.5,192.0,28.15
13.0,192.0,27.86
13.5,192.0,27.72
14.0,192.0,27.57
14.5,192.0,27.43
15.0,192.0,27.28
15.5,192.0,26.84
16.0,192.0,26.7
16.5,192.0,26.41
17.0,192.0,26.26
17.5,192.0,26.11
18.0,192.0,25.82
18.5,192.0,25.39
19.0,192.0,25.09
19.5,192.0,24.66
20.0,192.0,24.37
-20.0,192.5,28.15
-19.5,192.5,28.15
-19.0,192.5,28.01
-18.5,192.5,28.3
-18.0,192.5,28.15
-17.5,192.5,28.01
-17.0,192.5,28.15
-16.5,192.5,28.15
-16.0,192.5,27.86
-15.5,192.5,27.72
-15.0,192.5,27.57
-14.5,192.5,28.15
-14.0,192.5,28.15
-13.5,192.5,28.15
-13.0,192.5,28.01
-12.5,192.5,28.15
-12.0,192.5,28.3
-11.5,192.5,28.15
-11.0,192.5,28.44
-10.5,192.5,28.59
-10.0,192.5,28.59
-9.5,192.5,28.74
-9.0,192.5,28.88
-8.5,192.5,28.88
-8.0,192.5,29.03
-7.5,192.5,29.03
-7.0,192.5,29.03
-6.5,192.5,29.17
-6.0,192.5,29.17
-5.5,192.5,29.03
-5.0,192.5,29.17
-4.5,192.5,29.17
-4.0,192.5,29.17
-3.5,192.5,29.32
-3.0,192.5,29.32
-2.5,192.5,29.32
-2.0,192.5,29.32
-1.5,192.5,29.46
-1.0,192.5,29.32
0.0,192.5,29.46
0.5,192.5,29.61
1.0,192.5,29.61
1.5,192.5,29.76
2.0,192.5,29.76
2.5,192.5,29.9
3.0,192.5,29.9
3.5,192.5,29.9
5.0,192.5,29.9
5.5,192.5,29.9
7.0,192.5,29.61
7.5,192.5,29.46
8.0,192.5,29.32
8.5,192.5,29.17
9.5,192.5,28.88
10.0,192.5,28.88
10.5,192.5,28.74
11.0,192.5,28.59
11.5,192.5,28.15
12.0,192.5,28.3
12.5,192.5,28.01
13.0,192.5,27.86
13.5,192.5,27.72
14.0,192.5,27.57
14.5,192.5,27.43
15.0,192.5,27.13
15.5,192.5,26.99
16.0,192.5,26.7
16.5,192.5,26.41
17.0,192.5,26.26
17.5,192.5,26.11
18.0,192.5,25.82
18.5,192.5,25.39
19.0,192.5,24.95
19.5,192.5,24.95
20.0,192.5,24.37
-20.0,193.0,28.15
-19.5,193.0,28.01
-19.0,193.0,28.15
-18.5,193.0,28.01
-18.0,193.0,28.15
-17.5,193.0,28.01
-17.0,193.0,28.01
-16.5,193.0,28.01
-16.0,193.0,28.01
-15.5,193.0,28.01
-15.0,193.0,28.01
-14.5,193.0,28.01
-14.0,193.0,28.01
-13.5,193.0,28.01
-13.0,193.0,28.3
-12.5,193.0,28.01
-12.0,193.0,28.3
-11.5,193.0,28.15
-11.0,193.0,28.44
-10.5,193.0,28.59
-10.0,193.0,28.59
-9.5,193.0,28.74
-9.0,193.0,28.74
-8.5,193.0,29.03
-8.0,193.0,29.03
-7.0,193.0,29.03
-6.5,193.0,29.03
-6.0,193.0,29.17
-5.5,193.0,29.03
-5.0,193.0,29.17
-4.5,193.0,29.32
-4.0,193.0,29.32
-3.5,193.0,29.32
-3.0,193.0,29.32
-2.5,193.0,29.32
-2.0,193.0,29.32
-1.5,193.0,29.32
0.5,193.0,29.46
1.0,193.0,29.61
1.5,193.0,29.76
2.0,193.0,29.76
2.5,193.0,29.9
4.5,193.0,29.9
5.0,193.0,29.9
8.5,193.0,29.32
9.0,193.0,29.03
9.5,193.0,28.88
10.0,193.0,28.59
10.5,193.0,28.59
11.0,193.0,28.59
11.5,193.0,28.44
12.0,193.0,28.15
12.5,193.0,28.01
13.0,193.0,27.86
13.5,193.0,27.72
14.0,193.0,27.43
14.5,193.0,27.28
15.0,193.0,27.13
15.5,193.0,26.99
16.0,193.0,26.7
16.5,193.0,26.55
17.0,193.0,26.26
17.5,193.0,25.97
18.0,193.0,25.82
18.5,193.0,25.53
19.0,193.0,25.09
19.5,193.0,24.95
20.0,193.0,24.37
-20.0,193.5,28.15
-19.5,193.5,28.01
-19.0,193.5,28.15
-18.5,193.5,28.15
-18.0,193.5,28.15
-17.5,193.5,28.15
-17.0,193.5,28.01
-16.5,193.5,28.01
-16.0,193.5,27.86
-15.5,193.5,27.86
-15.0,193.5,28.01
-14.5,193.5,28.01
-14.0,193.5,27.72
-13.5,193.5,28.15
-13.0,193.5,28.01
-12.5,193.5,28.3
-12.0,193.5,28.3
-11.5,193.5,28.3
-11.0,193.5,28.3
-10.5,193.5,28.59
-10.0,193.5,28.88
-9.5,193.5,28.74
-9.0,193.5,28.74
-8.5,193.5,28.88
-8.0,193.5,29.03
-7.5,193.5,29.03
-7.0,193.5,29.17
-6.5,193.5,29.03
-6.0,193.5,29.32
-5.5,193.5,29.03
-4.5,193.5,29.32
-4.0,193.5,29.32
-3.5,193.5,29.46
-2.5,193.5,29.32
-1.5,193.5,29.46
-1.0,193.5,29.46
-0.5,193.5,29.61
0.0,193.5,29.46
1.0,193.5,29.76
3.0,193.5,29.9
5.0,193.5,29.9
6.0,193.5,29.9
6.5,193.5,29.76
8.5,193.5,29.32
9.0,193.5,29.17
9.5,193.5,29.03
11.0,193.5,28.44
11.5,193.5,28.44
12.0,193.5,28.15
12.5,193.5,28.01
13.0,193.5,27.86
13.5,193.5,27.72
14.0,193.5,27.57
14.5,193.5,27.43
15.0,193.5,27.13
15.5,193.5,26.84
16.0,193.5,26.7
16.5,193.5,26.41
17.0,193.5,26.26
17.5,193.5,26.11
18.0,193.5,25.82
18.5,193.5,25.68
19.0,193.5,25.24
19.5,193.5,24.8
20.0,193.5,24.37
-20.0,194.0,28.01
-19.5,194.0,28.15
-19.0,194.0,28.01
-18.5,194.0,28.15
-18.0,194.0,28.15
-17.5,194.0,28.01
-17.0,194.0,28.01
-16.5,194.0,28.01
-16.0,194.0,28.01
-15.5,194.0,28.01
-15.0,194.0,28.01
-14.5,194.0,28.01
-14.0,194.0,27.86
-13.5,194.0,27.86
-13.0,194.0,28.15
-12.5,194.0,28.3
-12.0,194.0,28.44
-11.5,194.0,28.15
-11.0,194.0,28.44
-10.5,194.0,28.74
-10.0,194.0,28.88
-9.5,194.0,29.03
-9.0,194.0,28.88
-8.5,194.0,28.88
-8.0,194.0,29.03
-7.0,194.0,29.03
-6.5,194.0,29.03
-6.0,194.0,29.03
-5.5,194.0,29.03
-4.0,194.0,29.17
-3.5,194.0,29.61
-3.0,194.0,29.32
-2.5,194.0,29.32
-2.0,194.0,29.61
-1.5,194.0,29.76
-1.0,194.0,29.46
-0.5,194.0,29.61
0.0,194.0,29.61
0.5,194.0,29.61
1.5,194.0,29.76
2.5,194.0,30.05
3.0,194.0,30.05
4.5,194.0,29.9
6.0,194.0,29.9
8.5,194.0,29.32
9.0,194.0,29.17
9.5,194.0,29.03
10.0,194.0,28.59
11.5,194.0,28.44
12.0,194.0,28.3
12.5,194.0,28.01
13.0,194.0,27.86
13.5,194.0,27.72
14.0,194.0,27.43
14.5,194.0,27.43
15.0,194.0,27.13
15.5,194.0,26.99
16.0,194.0,26.84
16.5,194.0,26.41
17.0,194.0,26.26
17.5,194.0,26.11
18.0,194.0,25.82
18.5,194.0,25.39
19.0,194.0,25.39
19.5,194.0,24.8
20.0,194.0,24.51
-20.0,194.5,27.86
-19.5,194.5,27.86
-19.0,194.5,28.01
-18.5,194.5,28.01
-18.0,194.5,28.01
-17.5,194.5,28.01
-17.0,194.5,28.01
-16.5,194.5,28.01
-16.0,194.5,28.01
-15.5,194.5,28.01
-15.0,194.5,27.86
-14.5,194.5,27.86
-14.0,194.5,28.01
-13.5,194.5,28.01
-13.0,194.5,27.86
-12.5,194.5,28.15
-12.0,194.5,28.3
-11.5,194.5,28.44
-11.0,194.5,28.44
-10.5,194.5,28.74
-10.0,194.5,28.59
-9.5,194.5,29.03
-9.0,194.5,28.88
-8.5,194.5,29.03
-8.0,194.5,29.03
-7.5,194.5,29.03
-7.0,194.5,29.17
-6.5,194.5,29.17
-6.0,194.5,29.03
-5.5,194.5,29.03
-4.0,194.5,29.17
-3.5,194.5,29.32
-3.0,194.5,29.61
-2.0,194.5,29.61
-1.5,194.5,29.46
-1.0,194.5,29.76
-0.5,194.5,29.46
0.0,194.5,29.61
0.5,194.5,29.76
1.0,194.5,29.76
1.5,194.5,29.76
3.0,194.5,29.9
3.5,194.5,29.9
5.0,194.5,29.9
5.5,194.5,29.76
6.0,194.5,29.9
9.0,194.5,29.17
9.5,194.5,28.88
11.0,194.5,28.59
11.5,194.5,28.44
12.0,194.5,28.3
12.5,194.5,28.01
13.0,194.5,27.86
13.5,194.5,27.72
14.0,194.5,27.57
14.5,194.5,27.43
15.0,194.5,27.13
15.5,194.5,26.99
16.0,194.5,26.84
16.5,194.5,26.55
17.0,194.5,26.11
17.5,194.5,25.97
18.0,194.5,25.53
18.5,194.5,25.09
19.0,194.5,24.8
19.5,194.5,25.09
20.0,194.5,24.51
-20.0,195.0,28.01
-19.5,195.0,28.01
-19.0,195.0,28.15
-18.5,195.0,28.01
-18.0,195.0,28.01
-17.5,195.0,28.01
-17.0,195.0,28.01
-16.5,195.0,27.86
-16.0,195.0,28.01
-15.5,195.0,27.86
-15.0,195.0,27.86
-14.5,195.0,27.86
-14.0,195.0,27.86
-13.5,195.0,27.86
-13.0,195.0,28.01
-12.5,195.0,28.15
-12.0,195.0,28.3
-11.5,195.0,28.44
-11.0,195.0,28.44
-10.5,195.0,28.3
-10.0,195.0,28.88
-9.5,195.0,29.03
-9.0,195.0,28.88
-8.5,195.0,29.03
-7.5,195.0,29.17
-7.0,195.0,29.17
-6.5,195.0,29.17
-6.0,195.0,29.32
-5.5,195.0,29.32
-5.0,195.0,29.03
-4.5,195.0,29.03
-4.0,195.0,29.03
-3.5,195.0,29.32
-3.0,195.0,29.32
-2.5,195.0,29.32
-2.0,195.0,29.61
-1.5,195.0,29.46
-1.0,195.0,29.61
-0.5,195.0,29.61
0.0,195.0,29.61
1.0,195.0,29.76
1.5,195.0,29.9
2.0,195.0,29.9
3.5,195.0,30.05
4.0,195.0,30.05
5.0,195.0,30.05
5.5,195.0,29.9
6.5,195.0,29.76
8.5,195.0,29.46
9.0,195.0,29.32
11.5,195.0,28.44
12.0,195.0,28.3
12.5,195.0,28.3
13.0,195.0,27.86
13.5,195.0,27.72
14.0,195.0,27.57
14.5,195.0,27.43
15.0,195.0,27.13
15.5,195.0,26.99
16.0,195.0,26.84
16.5,195.0,26.41
17.0,195.0,26.11
17.5,195.0,26.11
18.0,195.0,25.39
18.5,195.0,25.09
19.0,195.0,24.8
19.5,195.0,24.95
20.0,195.0,24.37
-20.0,195.5,27.86
-19.5,195.5,27.86
-19.0,195.5,27.86
-18.5,195.5,28.01
-18.0,195.5,28.01
-17.5,195.5,28.01
-17.0,195.5,27.86
-16.5,195.5,27.86
-16.0,195.5,27.86
-15.5,195.5,27.86
-15.0,195.5,27.72
-14.5,195.5,27.86
-14.0,195.5,27.86
-13.5,195.5,27.86
-13.0,195.5,28.15
-12.5,195.5,28.01
-12.0,195.5,28.01
-11.5,195.5,28.44
-11.0,195.5,28.44
-10.5,195.5,28.3
-10.0,195.5,28.59
-9.5,195.5,29.03
-9.0,195.5,28.74
-8.5,195.5,28.88
-8.0,195.5,29.03
-7.5,195.5,29.17
-7.0,195.5,29.17
-6.5,195.5,29.32
-5.5,195.5,29.32
-5.0,195.5,29.32
-4.5,195.5,29.17
-4.0,195.5,29.17
-3.5,195.5,29.46
-3.0,195.5,29.32
-2.5,195.5,29.32
-2.0,195.5,29.61
-1.5,195.5,29.76
-1.0,195.5,29.76
0.0,195.5,29.61
0.5,195.5,29.76
1.0,195.5,29.76
1.5,195.5,29.9
2.0,195.5,29.9
3.0,195.5,30.05
3.5,195.5,29.9
4.0,195.5,30.05
4.5,195.5,30.05
5.0,195.5,29.76
5.5,195.5,29.9
6.0,195.5,29.76
6.5,195.5,29.76
7.0,195.5,29.76
7.5,195.5,29.76
8.5,195.5,29.46
9.0,195.5,29.32
10.0,195.5,28.88
11.5,195.5,28.44
12.0,195.5,28.15
13.0,195.5,28.01
13.5,195.5,27.72
14.0,195.5,27.57
14.5,195.5,27.43
15.0,195.5,27.28
15.5,195.5,26.99
16.0,195.5,26.99
16.5,195.5,26.84
17.0,195.5,26.26
17.5,195.5,26.26
18.0,195.5,25.68
18.5,195.5,25.09
19.0,195.5,25.09
19.5,195.5,24.95
20.0,195.5,24.22
-20.0,196.0,27.86
-19.5,196.0,28.01
-19.0,196.0,28.01
-18.5,196.0,28.01
-18.0,196.0,28.01
-17.5,196.0,28.01
-17.0,196.0,27.86
-16.5,196.0,27.86
-16.0,196.0,27.86
-15.5,196.0,27.72
-15.0,196.0,27.86
-14.5,196.0,27.86
-14.0,196.0,27.86
-13.5,196.0,28.01
-13.0,196.0,28.01
-12.5,196.0,28.01
-12.0,196.0,28.15
-11.5,196.0,28.44
-11.0,196.0,28.44
-10.5,196.0,28.3
-10.0,196.0,28.74
-9.5,196.0,28.74
-9.0,196.0,29.03
-8.5,196.0,28.88
